2025-12-22T13:14:53.884Z [INFO]: [STATUS: 304] USER_INFO: EMAIL:- newuser1@yopmail.com - REF_NO:- AXR_59064d4b-7f69-4671-8611-e5001338abd5 | IP: 49.43.107.63 | Location: Public Network | GET /api/v1/getUserProfile?email=newuser1@yopmail.com&reference_number=AXR_59064d4b-7f69-4671-8611-e5001338abd5 | 8.46 ms
2025-12-22T13:17:26.397Z [INFO]: [STATUS: 200] USER_INFO: EMAIL:- vikas@yopmail.com - REF_NO:- Anonymous | IP: 103.205.112.190 | Location: Public Network | POST /api/v1/signIn | 137.47 ms
2025-12-22T13:21:32.096Z [INFO]: [STATUS: 401] USER_INFO: EMAIL:- vikas@yopmail.com - REF_NO:- AXR_9c0801e2-5d74-4eef-bde2-91ec3d4ffc59 | IP: 103.205.112.190 | Location: Public Network | POST /api/v1/tiktokTokenExist | 1.96 ms
2025-12-22T13:21:32.243Z [INFO]: [STATUS: 401] USER_INFO: EMAIL:- vikas@yopmail.com - REF_NO:- AXR_9c0801e2-5d74-4eef-bde2-91ec3d4ffc59 | IP: 103.205.112.182 | Location: Public Network | POST /api/v1/instagramTokenExist | 1.79 ms
2025-12-22T13:21:32.544Z [INFO]: [STATUS: 200] USER_INFO: EMAIL:- vikas@yopmail.com - REF_NO:- AXR_9c0801e2-5d74-4eef-bde2-91ec3d4ffc59 | IP: 103.205.112.182 | Location: Public Network | POST /api/v1/refreshAccessToken | 11.95 ms
2025-12-22T13:21:32.690Z [INFO]: [STATUS: 200] USER_INFO: EMAIL:- vikas@yopmail.com - REF_NO:- AXR_9c0801e2-5d74-4eef-bde2-91ec3d4ffc59 | IP: 103.205.112.190 | Location: Public Network | POST /api/v1/refreshAccessToken | 7.58 ms
2025-12-22T13:21:33.170Z [INFO]: [STATUS: 200] USER_INFO: EMAIL:- vikas@yopmail.com - REF_NO:- AXR_9c0801e2-5d74-4eef-bde2-91ec3d4ffc59 | IP: 103.205.112.190 | Location: Public Network | POST /api/v1/refreshAccessToken | 8.25 ms
2025-12-22T13:21:33.180Z [INFO]: [STATUS: 200] USER_INFO: EMAIL:- vikas@yopmail.com - REF_NO:- AXR_9c0801e2-5d74-4eef-bde2-91ec3d4ffc59 | IP: 103.205.112.190 | Location: Public Network | POST /api/v1/refreshAccessToken | 8.43 ms
2025-12-22T13:21:33.321Z [INFO]: [STATUS: 200] USER_INFO: EMAIL:- vikas@yopmail.com - REF_NO:- AXR_9c0801e2-5d74-4eef-bde2-91ec3d4ffc59 | IP: 103.205.112.190 | Location: Public Network | POST /api/v1/instagramTokenExist | 123.91 ms
2025-12-22T13:21:33.583Z [INFO]: [STATUS: 404] USER_INFO: EMAIL:- vikas@yopmail.com - REF_NO:- AXR_9c0801e2-5d74-4eef-bde2-91ec3d4ffc59 | IP: 103.205.112.190 | Location: Public Network | POST /api/v1/tiktokTokenExist | 8.48 ms
2025-12-22T13:54:38.038Z [INFO]: [STATUS: 200] USER_INFO: EMAIL:- vikas@yopmail.com - REF_NO:- AXR_9c0801e2-5d74-4eef-bde2-91ec3d4ffc59 | IP: 103.205.112.190 | Location: Public Network | POST /api/v1/refreshAccessToken | 11.70 ms
2025-12-22T13:54:44.542Z [INFO]: [STATUS: 404] USER_INFO: EMAIL:- vikas@yopmail.com - REF_NO:- AXR_9c0801e2-5d74-4eef-bde2-91ec3d4ffc59 | IP: 103.205.112.190 | Location: Public Network | POST /api/v1/tiktokTokenExist | 8.64 ms
2025-12-22T13:54:44.700Z [INFO]: [STATUS: 200] USER_INFO: EMAIL:- vikas@yopmail.com - REF_NO:- AXR_9c0801e2-5d74-4eef-bde2-91ec3d4ffc59 | IP: 103.205.112.161 | Location: Public Network | POST /api/v1/instagramTokenExist | 222.81 ms
