2025-12-23T05:05:23.066Z [INFO]: [STATUS: 401] USER_INFO: EMAIL:- newuser1@yopmail.com - REF_NO:- AXR_59064d4b-7f69-4671-8611-e5001338abd5 | IP: 49.43.105.102 | Location: Public Network | GET /api/v1/getUserProfile?email=newuser1@yopmail.com&reference_number=AXR_59064d4b-7f69-4671-8611-e5001338abd5 | 1.74 ms
2025-12-23T05:06:30.529Z [INFO]: [STATUS: 200] USER_INFO: EMAIL:- Anonymous - REF_NO:- Anonymous | IP: 49.43.105.102 | Location: Public Network | GET /api/v1/userLogs?limit=&page=&search=AXR_1f0612c0-5587-48cb-9e01-b6f17c1d7a7b | 16.07 ms
2025-12-23T05:07:01.543Z [INFO]: [STATUS: 304] USER_INFO: EMAIL:- Anonymous - REF_NO:- Anonymous | IP: 49.43.105.102 | Location: Public Network | GET /api/v1/getSubscriptionTier?user=admin | 8.94 ms
2025-12-23T05:09:05.464Z [INFO]: [STATUS: 200] USER_INFO: EMAIL:- newuser1@yopmail.com - REF_NO:- Anonymous | IP: 49.43.105.102 | Location: Public Network | POST /api/v1/signOut | 8.45 ms
2025-12-23T05:09:12.532Z [INFO]: [STATUS: 304] USER_INFO: EMAIL:- newuser1@yopmail.com - REF_NO:- AXR_59064d4b-7f69-4671-8611-e5001338abd5 | IP: 49.43.105.102 | Location: Public Network | GET /api/v1/getUserProfile?email=newuser1@yopmail.com&reference_number=AXR_59064d4b-7f69-4671-8611-e5001338abd5 | 7.59 ms
2025-12-23T05:09:32.654Z [INFO]: [STATUS: 304] USER_INFO: EMAIL:- newuser1@yopmail.com - REF_NO:- AXR_59064d4b-7f69-4671-8611-e5001338abd5 | IP: 49.43.105.102 | Location: Public Network | GET /api/v1/getUserProfile?email=newuser1@yopmail.com&reference_number=AXR_59064d4b-7f69-4671-8611-e5001338abd5 | 8.78 ms
2025-12-23T05:10:46.578Z [INFO]: [STATUS: 200] USER_INFO: EMAIL:- newuser1@yopmail.com - REF_NO:- AXR_59064d4b-7f69-4671-8611-e5001338abd5 | IP: 49.43.105.102 | Location: Public Network | GET /api/v1/getReferralCode?email=newuser1@yopmail.com&reference_number=AXR_59064d4b-7f69-4671-8611-e5001338abd5 | 9.62 ms
2025-12-23T05:10:54.475Z [INFO]: [STATUS: 404] USER_INFO: EMAIL:- newuser1@yopmail.com - REF_NO:- AXR_59064d4b-7f69-4671-8611-e5001338abd5 | IP: 49.43.105.102 | Location: Public Network | POST /api/v1/instagramTokenExist | 12.62 ms
2025-12-23T05:10:56.233Z [INFO]: [STATUS: 304] USER_INFO: EMAIL:- newuser1@yopmail.com - REF_NO:- AXR_59064d4b-7f69-4671-8611-e5001338abd5 | IP: 49.43.105.102 | Location: Public Network | GET /api/v1/getUserProfile?email=newuser1@yopmail.com&reference_number=AXR_59064d4b-7f69-4671-8611-e5001338abd5 | 6.40 ms
2025-12-23T05:11:00.918Z [INFO]: [STATUS: 404] USER_INFO: EMAIL:- newuser1@yopmail.com - REF_NO:- AXR_59064d4b-7f69-4671-8611-e5001338abd5 | IP: 49.43.105.102 | Location: Public Network | POST /api/v1/instagramTokenExist | 11.72 ms
2025-12-23T05:11:03.536Z [INFO]: [STATUS: 404] USER_INFO: EMAIL:- newuser1@yopmail.com - REF_NO:- AXR_59064d4b-7f69-4671-8611-e5001338abd5 | IP: 49.43.105.102 | Location: Public Network | POST /api/v1/tiktokTokenExist | 13.99 ms
2025-12-23T05:11:04.312Z [INFO]: [STATUS: 404] USER_INFO: EMAIL:- newuser1@yopmail.com - REF_NO:- AXR_59064d4b-7f69-4671-8611-e5001338abd5 | IP: 49.43.105.102 | Location: Public Network | POST /api/v1/tiktokTokenExist | 8.32 ms
2025-12-23T05:11:04.649Z [INFO]: [STATUS: 200] USER_INFO: EMAIL:- newuser1@yopmail.com - REF_NO:- AXR_59064d4b-7f69-4671-8611-e5001338abd5 | IP: 49.43.105.102 | Location: Public Network | GET /api/v1/tiktokUserProfile?email=newuser1@yopmail.com&reference_number=AXR_59064d4b-7f69-4671-8611-e5001338abd5 | 7.29 ms
2025-12-23T05:11:04.727Z [INFO]: [STATUS: 404] USER_INFO: EMAIL:- newuser1@yopmail.com - REF_NO:- AXR_59064d4b-7f69-4671-8611-e5001338abd5 | IP: 49.43.105.102 | Location: Public Network | GET /api/v1/tiktokMediaRecord?email=newuser1@yopmail.com&reference_number=AXR_59064d4b-7f69-4671-8611-e5001338abd5 | 7.90 ms
2025-12-23T05:11:34.722Z [INFO]: [STATUS: 304] USER_INFO: EMAIL:- newuser1@yopmail.com - REF_NO:- AXR_59064d4b-7f69-4671-8611-e5001338abd5 | IP: 49.43.105.102 | Location: Public Network | GET /api/v1/getUserProfile?email=newuser1@yopmail.com&reference_number=AXR_59064d4b-7f69-4671-8611-e5001338abd5 | 8.91 ms
2025-12-23T05:11:38.703Z [INFO]: [STATUS: 304] USER_INFO: EMAIL:- newuser1@yopmail.com - REF_NO:- AXR_59064d4b-7f69-4671-8611-e5001338abd5 | IP: 49.43.105.102 | Location: Public Network | GET /api/v1/getUserProfile?email=newuser1@yopmail.com&reference_number=AXR_59064d4b-7f69-4671-8611-e5001338abd5 | 6.40 ms
