2025-12-19T17:52:55.507Z [INFO]: [STATUS: 200] USER_INFO: EMAIL:- Anonymous - REF_NO:- Anonymous | IP: 102.209.76.51 | Location: Public Network | POST /api/v1/refreshAccessToken | 30.62 ms
2025-12-19T17:52:57.248Z [INFO]: [STATUS: 200] USER_INFO: EMAIL:- Anonymous - REF_NO:- Anonymous | IP: 102.209.76.51 | Location: Public Network | POST /api/v1/refreshAccessToken | 17.25 ms
2025-12-19T17:53:02.199Z [INFO]: [STATUS: 404] USER_INFO: EMAIL:- Anonymous - REF_NO:- Anonymous | IP: 102.209.76.51 | Location: Public Network | POST /api/v1/tiktokTokenExist | 64.10 ms
2025-12-19T17:53:02.458Z [INFO]: [STATUS: 200] USER_INFO: EMAIL:- Anonymous - REF_NO:- Anonymous | IP: 102.209.76.51 | Location: Public Network | POST /api/v1/instagramTokenExist | 403.24 ms
2025-12-19T17:55:29.322Z [INFO]: [STATUS: 200] USER_INFO: EMAIL:- Anonymous - REF_NO:- Anonymous | IP: 102.209.76.51 | Location: Public Network | POST /api/v1/signOut | 20.26 ms
2025-12-19T17:55:50.529Z [INFO]: [STATUS: 200] USER_INFO: EMAIL:- Anonymous - REF_NO:- Anonymous | IP: 102.209.76.51 | Location: Public Network | POST /api/v1/gmailExist | 8.61 ms
2025-12-19T17:55:51.203Z [INFO]: [STATUS: 200] USER_INFO: EMAIL:- Anonymous - REF_NO:- Anonymous | IP: 102.209.76.51 | Location: Public Network | POST /api/v1/googleSignIn | 102.29 ms
2025-12-19T17:55:52.797Z [INFO]: [STATUS: 200] USER_INFO: EMAIL:- Anonymous - REF_NO:- Anonymous | IP: 102.209.76.51 | Location: Public Network | POST /api/v1/instagramTokenExist | 1027.65 ms
2025-12-19T17:55:54.704Z [INFO]: [STATUS: 200] USER_INFO: EMAIL:- Anonymous - REF_NO:- Anonymous | IP: 102.209.76.51 | Location: Public Network | POST /api/v1/refreshAccessToken | 9.45 ms
2025-12-19T17:55:56.755Z [INFO]: [STATUS: 200] USER_INFO: EMAIL:- Anonymous - REF_NO:- Anonymous | IP: 102.209.76.51 | Location: Public Network | POST /api/v1/refreshAccessToken | 7.94 ms
2025-12-19T17:55:58.415Z [INFO]: [STATUS: 200] USER_INFO: EMAIL:- Anonymous - REF_NO:- Anonymous | IP: 102.209.76.51 | Location: Public Network | GET /api/v1/getReferralCode?email=irualec@gmail.com&reference_number=AXS_74b71c68-cd0c-427d-a4d2-401aec8a4f2b | 9.31 ms
2025-12-19T17:55:59.097Z [INFO]: [STATUS: 404] USER_INFO: EMAIL:- Anonymous - REF_NO:- Anonymous | IP: 102.209.76.51 | Location: Public Network | POST /api/v1/tiktokTokenExist | 12.19 ms
2025-12-19T17:55:59.343Z [INFO]: [STATUS: 200] USER_INFO: EMAIL:- Anonymous - REF_NO:- Anonymous | IP: 102.209.76.51 | Location: Public Network | POST /api/v1/instagramTokenExist | 297.10 ms
